CustomerID,Age,Annual_Income_k$,Spending_Score,Purchase_Frequency,Gender
35790,37.0,70.89,90,5,Female
35791,49.0,73.31,73,6,Male
35792,64.0,1.04,78,4,Male
35793,42.0,36.18,25,3,Male
35794,,62.64,21,6,Male
35795,67.0,76.95,41,4,Male
35796,33.0,-1.34,61,5,Female
35797,65.0,45.2,41,5,Male
35798,59.0,80.21,85,3,Male
35799,18.0,83.68,45,4,Male
35800,40.0,78.73,50,7,Female
35801,60.0,66.52,94,1,Male
35802,66.0,79.59,40,5,Female
35803,41.0,83.64,99,1,Female
35804,64.0,86.37,84,7,Female
35805,42.0,99.26,34,5,Male
35806,24.0,,30,3,Male
35807,55.0,92.65,85,5,Male
35808,64.0,55.2,56,4,Male
35809,64.0,58.23,5,4,Female
35810,,102.31,98,4,Male
35811,52.0,115.84,57,7,Female
35812,31.0,65.6,20,8,Male
35813,26.0,76.26,17,6,Female
35814,20.0,11.58,22,5,Female
35815,55.0,52.52,29,1,Female
35816,37.0,75.83,99,6,Female
35817,58.0,56.8,95,8,Female
35818,50.0,61.32,6,5,Male
35819,58.0,63.76,85,5,Male
35820,61.0,82.07,78,4,Male
35821,49.0,20.73,46,5,Male
35822,,102.16,75,7,Female
35823,43.0,,60,5,Female
35824,65.0,66.28,57,4,Male
35825,22.0,60.05,8,6,Male
35826,66.0,29.59,63,5,Female
35827,47.0,61.54,6,2,Female
35828,34.0,24.19,21,1,Male
35829,23.0,97.46,29,8,Female
35830,32.0,81.24,62,8,Female
35831,18.0,69.56,78,5,Female
35832,30.0,29.21,14,9,Male
35833,65.0,27.53,63,3,Female
35834,51.0,32.3,51,7,Male
35835,47.0,54.92,79,3,Female
35836,36.0,95.13,64,4,Male
35837,19.0,78.21,22,2,Female
35838,,74.28,16,5,Male
35839,29.0,53.93,12,5,Male
35840,57.0,56.58,55,7,Female
35841,61.0,73.68,28,2,Male
35842,41.0,60.67,85,9,Female
35843,28.0,65.19,51,3,Male
35844,19.0,24.76,59,2,Female
35845,18.0,103.91,63,6,Female
35846,,27.92,74,3,Female
35847,21.0,66.04,99,8,Female
35848,58.0,59.21,66,5,Female
35849,47.0,77.37,68,3,Male
35850,24.0,,49,3,Male
35851,39.0,92.28,34,7,Female
35852,43.0,43.8,35,7,Male
35853,,88.85,16,7,Female
35854,42.0,61.76,78,4,Female
35855,27.0,76.67,72,11,Female
35856,37.0,87.65,78,6,Male
35857,31.0,,1,6,Female
35858,50.0,22.15,66,4,Male
35859,22.0,66.61,30,1,Female
35860,62.0,80.96,69,6,Female
35861,,63.21,25,8,Female
35862,39.0,,38,8,Male
35863,34.0,66.99,83,5,Female
35864,32.0,88.67,84,4,Male
35865,56.0,,41,5,Female
35866,57.0,89.5,14,7,Female
35867,45.0,48.96,38,7,Female
35868,,64.15,67,4,Female
35869,35.0,32.47,89,9,Male
35870,44.0,55.25,37,6,Male
35871,38.0,65.89,8,5,Female
35872,40.0,21.54,34,2,Male
35873,24.0,95.17,39,3,Female
35874,69.0,,13,0,Male
35875,65.0,77.04,64,4,Male
35876,36.0,59.04,1,5,Female
35877,26.0,,95,8,Female
35878,29.0,9.6,89,8,Female
35879,63.0,77.21,33,6,Female
35880,47.0,89.62,80,8,Male
35881,24.0,61.81,18,4,Male
35882,19.0,28.26,39,3,Male
35883,34.0,87.81,75,9,Male
35884,28.0,89.8,74,8,Male
35885,67.0,67.81,88,2,Female
35886,29.0,75.63,25,5,Female
35887,20.0,96.05,23,7,Female
35888,38.0,76.0,100,9,Female
35889,31.0,,67,3,Male
35890,32.0,100.13,63,3,Female
35891,68.0,69.9,81,4,Female
35892,59.0,32.64,61,4,Female
35893,58.0,128.22,46,7,Male
35894,27.0,92.1,44,1,Male
35895,69.0,88.98,54,5,Female
35896,53.0,49.73,17,3,Female
35897,68.0,65.33,50,6,Female
35898,,25.04,75,7,Male
35899,34.0,51.13,6,5,Female
35900,61.0,261.86,500,5,Female
35901,42.0,49.43,79,4,Female
35902,44.0,23.38,9,6,Female
35903,50.0,26.34,64,6,Male
35904,28.0,76.84,41,5,Male
35905,30.0,69.2,94,6,Male
35906,18.0,91.22,45,3,Male
35907,48.0,38.3,100,7,Female
35908,50.0,71.58,10,1,Male
35909,38.0,58.43,88,9,Male
35910,33.0,60.78,76,3,Female
35911,56.0,42.31,72,6,Female
35912,40.0,14.4,90,2,Male
35913,27.0,63.24,55,7,Female
35914,65.0,37.85,50,3,Male
35915,50.0,38.1,11,5,Female
35916,39.0,50.45,48,10,Female
35917,58.0,75.48,22,4,Male
35918,23.0,18.62,78,4,Male
35919,64.0,55.86,65,3,Female
35920,53.0,21.72,49,4,Male
35921,64.0,82.83,49,4,Male
35922,27.0,99.05,1,8,Male
35923,33.0,79.19,37,1,Male
35924,30.0,86.4,90,2,Male
35925,68.0,127.74,59,4,Female
35926,37.0,6.26,60,5,Male
35927,21.0,65.6,66,6,Male
35928,37.0,56.95,8,4,Male
35929,39.0,70.54,14,3,Female
35930,46.0,46.41,72,5,Female
35931,33.0,67.0,17,5,Male
35932,60.0,76.31,70,5,Female
35933,64.0,72.95,14,4,Male
35934,60.0,22.2,22,5,Male
35935,40.0,82.24,2,5,Male
35936,47.0,44.02,12,3,Female
35937,47.0,47.64,88,5,Female
35938,60.0,45.71,62,1,Female
35939,20.0,75.37,88,4,Male
35940,41.0,21.72,95,6,Male
35941,66.0,,62,5,Female
35942,54.0,115.19,9,5,Male
35943,30.0,57.02,56,5,Female
35944,59.0,31.08,33,7,Male
35945,49.0,17.11,75,7,Male
35946,54.0,56.47,88,10,Male
35947,29.0,47.68,75,7,Male
35948,25.0,80.46,62,11,Male
35949,41.0,86.85,79,3,Female
35950,61.0,25.5,98,7,Male
35951,33.0,54.59,23,2,Female
35952,49.0,39.77,27,3,Female
35953,51.0,66.52,29,11,Female
35954,52.0,-1.76,28,4,Male
35955,49.0,23.35,37,9,Male
35956,67.0,47.12,61,4,Female
35957,34.0,75.92,12,7,Male
35958,19.0,42.99,49,3,Female
35959,43.0,84.49,81,8,Male
35960,61.0,30.49,72,7,Male
35961,34.0,55.7,20,4,Male
35962,55.0,41.11,35,3,Female
35963,66.0,87.84,46,5,Male
35964,19.0,97.55,48,3,Female
35965,25.0,407.97,500,10,Female
35966,63.0,94.2,34,6,Male
35967,23.0,56.66,53,6,Female
35968,26.0,37.43,1,4,Male
35969,18.0,48.66,79,5,Male
35970,22.0,30.51,37,6,Male
35971,56.0,69.19,71,3,Male
35972,26.0,48.46,90,2,Female
35973,31.0,,9,4,Male
35974,44.0,60.84,93,3,Male
35975,26.0,8.71,96,9,Male
35976,53.0,66.26,9,3,Female
35977,46.0,17.55,95,13,Male
35978,37.0,60.24,49,7,Female
35979,32.0,65.41,40,4,Female
35980,,32.7,60,6,Male
35981,20.0,50.84,5,6,Male
35982,40.0,62.96,21,5,Female
35983,63.0,33.05,39,6,Female
35984,26.0,75.02,48,4,Female
35985,47.0,101.31,52,3,Female
35986,36.0,58.65,23,6,Female
35987,55.0,85.58,88,3,Female
35988,20.0,66.68,81,6,Female
35989,67.0,53.75,9,6,Female
35990,65.0,60.43,58,4,Male
35991,20.0,54.45,23,4,Female
35992,51.0,66.69,69,5,Male
35993,19.0,66.23,67,4,Female
35994,44.0,87.28,72,2,Female
35995,40.0,46.17,73,4,Female
35996,59.0,46.37,47,4,Male
35997,49.0,84.51,84,6,Male
35998,64.0,,24,4,Female
35999,52.0,56.92,76,3,Male
36000,57.0,,26,3,Male
36001,35.0,99.24,25,7,Male
36002,44.0,46.7,8,4,Male
36003,28.0,67.18,23,2,Female
36004,56.0,46.93,90,1,Male
36005,36.0,77.44,86,5,Female
36006,42.0,83.13,85,7,Male
36007,24.0,35.36,92,4,Female
36008,48.0,99.78,83,7,Male
36009,19.0,23.0,97,6,Female
36010,55.0,57.89,41,5,Female
36011,22.0,34.96,64,8,Female
36012,31.0,76.55,76,5,Female
36013,35.0,100.1,73,4,Female
36014,53.0,69.41,33,6,Male
36015,21.0,45.35,53,9,Male
36016,41.0,39.83,38,6,Male
36017,30.0,109.41,83,7,Female
36018,38.0,39.54,80,4,Female
36019,50.0,35.68,72,6,Male
36020,37.0,46.65,99,3,Female
36021,22.0,48.01,52,1,Male
36022,41.0,42.6,50,4,Male
36023,52.0,39.41,43,3,Male
36024,47.0,55.17,27,4,Female
36025,45.0,63.32,60,2,Female
36026,68.0,,84,5,Male
36027,62.0,13.36,84,6,Female
36028,,39.71,50,8,Female
36029,59.0,51.59,49,6,Male
36030,52.0,58.83,41,4,Female
36031,47.0,64.14,82,6,Female
36032,51.0,29.63,5,7,Female
36033,56.0,56.77,16,9,Female
36034,26.0,105.83,58,7,Male
36035,29.0,45.46,15,7,Female
36036,46.0,20.71,58,5,Female
36037,,89.36,7,7,Male
36038,44.0,58.71,89,4,Male
36039,36.0,45.56,62,6,Female
36040,30.0,97.05,69,6,Female
36041,59.0,-19.66,5,3,Female
36042,54.0,47.08,44,6,Female
36043,49.0,16.81,60,4,Male
36044,32.0,98.96,53,5,Male
36045,38.0,44.35,53,2,Female
36046,20.0,23.38,99,7,Male
36047,25.0,17.73,32,6,Male
36048,23.0,,67,4,Male
36049,46.0,110.14,57,7,Male
36050,36.0,54.76,100,5,Female
36051,34.0,60.82,18,4,Female
36052,27.0,45.02,43,4,Male
36053,50.0,83.28,54,6,Female
36054,30.0,42.23,81,4,Female
36055,44.0,36.33,55,3,Female
36056,59.0,47.31,17,4,Male
36057,29.0,76.52,2,3,Female
36058,19.0,77.79,59,2,Male
36059,27.0,26.56,79,6,Female
36060,38.0,56.18,99,2,Male
36061,40.0,-4.97,75,5,Female
36062,18.0,29.78,44,7,Male
36063,50.0,50.45,63,4,Female
36064,69.0,35.42,45,3,Female
36065,,60.33,15,5,Male
36066,32.0,94.03,18,4,Male
36067,39.0,67.3,86,6,Female
36068,42.0,101.25,32,4,Female
36069,18.0,48.42,78,4,Female
36070,43.0,53.32,60,7,Male
36071,38.0,78.5,23,5,Male
36072,58.0,94.61,2,3,Female
36073,41.0,73.88,8,5,Male
36074,56.0,83.47,77,7,Male
36075,33.0,55.91,3,4,Female
36076,49.0,30.27,83,5,Male
36077,33.0,79.69,54,12,Female
36078,30.0,49.87,82,5,Female
36079,59.0,59.08,76,5,Male
36080,49.0,15.5,68,4,Female
36081,67.0,113.48,61,4,Female
36082,58.0,80.63,15,5,Female
36083,61.0,95.19,87,6,Female
36084,41.0,92.68,33,5,Male
36085,30.0,62.21,11,2,Male
36086,28.0,4.37,62,7,Male
36087,32.0,61.09,2,9,Female
36088,,42.54,19,5,Female
36089,59.0,94.78,74,3,Male
36090,58.0,77.37,69,1,Male
36091,20.0,68.73,75,3,Female
36092,33.0,34.32,77,4,Male
36093,61.0,36.55,57,0,Male
36094,34.0,17.92,10,2,Female
36095,42.0,32.86,19,7,Female
36096,47.0,58.16,32,5,Male
36097,64.0,38.59,58,1,Male
36098,52.0,67.45,76,9,Female
36099,54.0,78.03,64,5,Female
36100,30.0,69.47,51,4,Female
36101,41.0,109.01,27,4,Female
36102,55.0,53.5,71,9,Female
36103,43.0,91.12,89,7,Male
36104,26.0,92.51,33,5,Male
36105,36.0,24.39,80,5,Male
36106,45.0,71.22,8,2,Male
36107,24.0,102.22,68,7,Male
36108,62.0,48.72,80,2,Female
36109,39.0,35.24,43,4,Male
36110,47.0,70.15,34,1,Male
36111,54.0,65.34,98,0,Female
36112,,122.97,98,6,Female
36113,53.0,89.02,69,3,Male
36114,,75.71,98,2,Female
36115,46.0,37.11,2,4,Female
36116,69.0,17.03,25,1,Female
36117,68.0,94.17,96,6,Male
36118,,71.43,81,3,Female
36119,23.0,57.97,65,2,Female
36120,53.0,60.49,23,6,Male
36121,50.0,76.73,1,3,Female
36122,66.0,42.66,92,3,Male
36123,58.0,-3.92,6,6,Female
36124,33.0,41.99,100,3,Male
36125,51.0,56.74,47,6,Male
36126,60.0,30.97,82,8,Female
36127,43.0,59.22,63,4,Male
36128,54.0,116.8,36,7,Male
36129,30.0,58.19,63,3,Female
36130,69.0,21.54,64,2,Male
36131,34.0,64.57,16,9,Female
36132,49.0,65.37,54,6,Male
36133,49.0,58.8,10,5,Female
36134,45.0,,84,5,Male
36135,46.0,78.21,89,7,Male
36136,42.0,119.03,56,3,Male
36137,64.0,91.89,42,3,Male
36138,39.0,87.78,54,6,Male
36139,44.0,23.79,43,7,Male
36140,61.0,,86,8,Female
36141,55.0,36.14,76,5,Male
36142,37.0,56.48,11,5,Male
36143,62.0,80.39,50,6,Male
36144,67.0,78.3,32,8,Male
36145,41.0,63.27,84,0,Male
36146,64.0,33.45,40,0,Female
36147,64.0,81.42,85,2,Female
36148,25.0,73.41,36,8,Female
36149,68.0,-19.76,55,1,Male
36150,31.0,69.16,87,4,Male
36151,56.0,28.83,42,2,Male
36152,31.0,52.44,46,11,Male
36153,22.0,34.09,2,2,Female
36154,64.0,64.01,42,7,Female
36155,38.0,68.23,36,7,Male
36156,,69.33,74,5,Female
36157,53.0,64.34,81,5,Male
36158,50.0,65.48,61,3,Female
36159,,47.09,46,7,Female
36160,37.0,63.91,69,6,Male
36161,18.0,78.79,24,3,Male
36162,33.0,60.38,5,6,Male
36163,62.0,60.62,29,5,Female
36164,35.0,35.51,49,10,Female
36165,27.0,74.37,36,3,Female
36166,40.0,87.05,90,6,Male
36167,35.0,82.04,22,6,Male
36168,66.0,54.07,81,1,Male
36169,26.0,87.38,11,6,Female
36170,63.0,62.01,22,6,Female
36171,47.0,20.86,51,4,Female
36172,30.0,83.35,79,5,Male
36173,69.0,34.66,6,7,Female
36174,69.0,42.73,3,3,Male
36175,48.0,,36,9,Female
36176,63.0,70.21,66,5,Male
36177,60.0,79.38,80,5,Female
36178,30.0,17.1,20,4,Male
36179,49.0,71.59,14,8,Male
36180,34.0,21.56,21,8,Male
36181,20.0,63.49,28,8,Female
36182,18.0,58.87,88,5,Male
36183,22.0,6.65,88,4,Male
36184,49.0,114.74,81,4,Male
36185,42.0,9.9,32,5,Female
36186,62.0,63.78,31,4,Female
36187,22.0,52.55,24,3,Male
36188,54.0,53.59,95,3,Female
36189,40.0,14.99,55,8,Female
36190,29.0,73.28,38,9,Male
36191,,119.01,35,4,Male
36192,40.0,57.52,62,4,Female
36193,33.0,66.72,61,9,Female
36194,,58.09,13,8,Female
36195,22.0,83.03,40,6,Female
36196,61.0,,14,7,Male
36197,64.0,26.2,5,5,Male
36198,45.0,35.09,70,3,Male
36199,23.0,39.69,63,7,Male
36200,30.0,62.78,25,6,Female
36201,60.0,84.26,76,3,Female
36202,47.0,-1.47,42,3,Female
36203,43.0,71.12,78,6,Male
36204,34.0,98.84,35,2,Female
36205,26.0,51.42,3,8,Female
36206,33.0,58.0,18,3,Male
36207,66.0,84.56,58,2,Male
36208,69.0,79.11,73,7,Male
36209,35.0,51.31,9,6,Male
36210,30.0,70.19,68,8,Female
36211,46.0,-18.91,3,4,Female
36212,60.0,69.66,89,7,Male
36213,62.0,60.46,31,3,Male
36214,41.0,100.33,1,2,Male
36215,62.0,101.11,95,7,Female
36216,61.0,55.8,42,5,Female
36217,63.0,93.65,53,6,Female
36218,30.0,41.23,12,3,Male
36219,42.0,60.25,59,3,Female
36220,58.0,92.06,57,6,Male
36221,63.0,65.49,88,3,Female
36222,18.0,76.55,97,7,Male
36223,26.0,60.33,10,4,Female
36224,21.0,43.97,74,5,Male
36225,45.0,54.92,34,3,Female
36226,29.0,,9,2,Female
36227,41.0,47.7,87,3,Male
36228,,93.42,35,4,Female
36229,26.0,39.38,39,2,Male
36230,52.0,28.9,33,7,Female
36231,55.0,108.01,75,4,Male
36232,52.0,57.09,91,8,Male
36233,50.0,90.25,89,2,Male
36234,52.0,96.72,30,9,Female
36235,63.0,64.9,6,5,Female
36236,37.0,83.59,8,1,Male
36237,19.0,48.35,43,4,Male
36238,61.0,32.85,93,7,Male
36239,43.0,67.44,77,2,Female
36240,59.0,110.8,77,2,Female
36241,30.0,17.4,32,5,Male
36242,47.0,76.65,13,6,Female
36243,69.0,49.59,22,7,Female
36244,49.0,15.59,8,2,Male
36245,53.0,291.26,500,2,Female
36246,36.0,47.89,14,3,Male
36247,39.0,42.11,1,5,Female
36248,18.0,59.63,71,8,Female
36249,28.0,59.29,16,3,Female
36250,43.0,3.31,28,8,Female
36251,65.0,104.35,5,5,Male
36252,36.0,97.86,24,2,Female
36253,36.0,100.12,55,5,Female
36254,29.0,60.72,89,8,Male
36255,20.0,63.72,73,7,Female
36256,35.0,90.69,84,2,Female
36257,66.0,103.87,22,2,Male
36258,22.0,94.19,78,4,Female
36259,65.0,61.62,85,8,Female
36260,41.0,66.18,40,6,Male
36261,31.0,85.92,43,4,Female
36262,68.0,51.01,92,3,Male
36263,55.0,69.41,8,10,Male
36264,20.0,30.51,4,1,Male
36265,23.0,19.71,33,9,Female
36266,29.0,48.45,48,6,Female
36267,69.0,49.58,41,5,Female
36268,28.0,49.37,37,6,Male
36269,56.0,60.36,11,5,Female
36270,43.0,74.04,71,2,Male
36271,18.0,58.17,89,4,Female
36272,33.0,72.46,11,7,Female
36273,65.0,62.82,36,3,Female
36274,66.0,76.19,41,4,Male
36275,64.0,35.9,93,3,Male
36276,26.0,84.24,11,5,Male
36277,22.0,73.19,91,5,Male
36278,69.0,39.78,2,2,Male
36279,25.0,63.36,75,3,Male
36280,38.0,41.04,10,9,Female
36281,50.0,94.79,79,2,Male
36282,56.0,16.07,50,7,Female
36283,60.0,43.82,96,7,Female
36284,37.0,79.94,86,5,Female
36285,62.0,,32,5,Male
36286,39.0,87.14,40,7,Female
36287,30.0,27.15,57,5,Female
36288,56.0,34.89,54,2,Male
36289,28.0,,68,7,Male
36290,35.0,,25,4,Male
36291,47.0,39.17,93,5,Female
36292,50.0,,75,2,Male
36293,61.0,61.4,19,5,Male
36294,20.0,50.99,22,5,Male
36295,18.0,25.37,34,8,Male
36296,53.0,74.96,55,4,Male
36297,23.0,69.66,18,8,Male
36298,,52.13,56,3,Male
36299,46.0,47.17,64,4,Male
36300,28.0,45.85,30,6,Male
36301,69.0,22.38,84,3,Male
36302,30.0,85.55,83,6,Male
36303,28.0,92.38,6,5,Male
36304,55.0,-3.32,27,5,Female
36305,68.0,57.13,58,2,Female
36306,42.0,65.17,19,7,Female
36307,32.0,78.53,7,3,Female
36308,30.0,48.72,88,0,Male
36309,59.0,55.54,53,6,Female
36310,50.0,66.25,74,8,Female
36311,30.0,63.65,17,3,Female
36312,55.0,79.66,93,5,Male
36313,41.0,30.54,84,4,Male
36314,,28.33,27,3,Female
36315,61.0,49.99,43,3,Male
36316,,22.0,65,7,Male
36317,67.0,124.0,74,4,Male
36318,41.0,35.78,98,6,Female
36319,43.0,83.87,20,6,Female
36320,57.0,98.18,75,5,Male
36321,49.0,66.43,4,3,Male
36322,46.0,40.48,84,10,Female
36323,31.0,,6,4,Female
36324,54.0,25.56,93,8,Female
36325,39.0,23.6,47,5,Female
36326,51.0,110.0,74,6,Male
36327,44.0,18.78,91,4,Female
36328,45.0,14.6,40,6,Female
36329,39.0,,9,3,Male
36330,60.0,223.46,500,3,Male
36331,20.0,91.81,96,5,Female
36332,39.0,-27.88,7,5,Male
36333,65.0,57.38,73,7,Female
36334,38.0,26.27,71,9,Female
36335,33.0,9.77,49,8,Female
36336,26.0,23.34,10,3,Male
36337,30.0,20.4,52,4,Male
36338,27.0,51.6,36,7,Female
36339,66.0,45.42,66,6,Female
36340,38.0,74.11,32,7,Female
36341,66.0,10.9,75,5,Female
36342,59.0,70.87,39,2,Female
36343,57.0,84.22,32,4,Male
36344,24.0,87.74,47,8,Male
36345,63.0,76.81,83,5,Female
36346,39.0,68.65,67,10,Male
36347,35.0,43.18,57,7,Female
36348,38.0,87.71,57,4,Male
36349,68.0,84.86,40,6,Male
36350,67.0,,48,4,Female
36351,31.0,29.45,74,5,Male
36352,27.0,35.0,36,5,Female
36353,50.0,23.03,83,3,Female
36354,26.0,38.45,8,5,Male
36355,35.0,77.31,31,2,Female
36356,30.0,84.55,76,7,Male
36357,34.0,46.93,98,4,Male
36358,40.0,47.7,73,2,Male
36359,42.0,42.76,36,6,Female
36360,33.0,33.86,4,4,Male
36361,41.0,33.94,33,8,Female
36362,48.0,96.31,63,5,Male
36363,28.0,46.55,74,5,Male
36364,40.0,57.77,94,5,Female
36365,58.0,-8.47,72,8,Female
36366,56.0,36.7,88,5,Female
36367,39.0,34.6,76,8,Female
36368,50.0,75.63,22,8,Female
36369,58.0,84.06,97,4,Female
36370,59.0,84.59,11,9,Female
36371,65.0,22.49,28,9,Male
36372,35.0,92.35,37,5,Female
36373,31.0,44.92,43,3,Female
36374,45.0,34.45,81,2,Female
36375,28.0,68.0,54,8,Female
36376,41.0,93.76,15,11,Male
36377,53.0,67.24,22,4,Female
36378,36.0,23.11,86,6,Female
36379,30.0,76.25,5,3,Male
36380,50.0,94.08,55,8,Male
36381,36.0,28.33,96,4,Male
36382,64.0,,63,6,Male
36383,,53.31,90,3,Male
36384,49.0,63.43,64,6,Male
36385,32.0,27.92,40,7,Male
36386,28.0,32.59,79,4,Male
36387,40.0,73.79,60,6,Male
36388,22.0,78.1,85,4,Female
36389,39.0,73.43,9,5,Male
36390,59.0,84.77,10,0,Male
36391,35.0,44.29,25,6,Female
36392,24.0,103.26,8,4,Male
36393,,29.44,58,5,Male
36394,20.0,77.72,89,8,Female
36395,45.0,72.05,83,5,Female
36396,18.0,60.77,40,1,Female
36397,66.0,88.27,66,7,Male
36398,64.0,89.77,77,7,Male
36399,54.0,75.16,16,4,Female
36400,39.0,48.23,12,3,Male
36401,,109.58,64,2,Male
36402,61.0,45.78,17,5,Male
36403,36.0,62.44,86,1,Male
36404,31.0,85.41,8,7,Female
36405,20.0,47.26,55,2,Male
36406,,57.79,4,3,Female
36407,50.0,11.38,62,8,Male
36408,38.0,74.64,74,5,Female
36409,18.0,95.6,55,5,Male
36410,43.0,72.03,88,3,Male
36411,27.0,55.96,55,3,Female
36412,52.0,72.99,8,4,Female
36413,30.0,98.02,71,5,Male
36414,23.0,66.69,67,7,Female
36415,60.0,98.97,45,5,Female
36416,23.0,67.67,23,9,Male
36417,52.0,56.94,19,3,Female
36418,33.0,79.97,52,2,Female
36419,58.0,72.99,88,2,Female
36420,,53.76,68,7,Female
36421,20.0,80.41,75,6,Female
36422,22.0,62.93,65,3,Female
36423,38.0,71.5,10,2,Female
36424,48.0,32.19,86,4,Male
36425,31.0,75.45,81,7,Male
36426,54.0,79.76,54,6,Female
36427,36.0,78.99,43,3,Female
36428,54.0,75.47,10,1,Female
36429,37.0,66.92,28,6,Female
36430,69.0,24.1,64,2,Female
36431,19.0,71.92,79,4,Female
36432,24.0,72.15,38,5,Female
36433,50.0,66.65,25,4,Female
36434,,27.78,52,3,Female
36435,59.0,57.19,67,8,Male
36436,23.0,49.97,6,2,Male
36437,24.0,50.89,95,7,Female
36438,61.0,34.79,2,5,Female
36439,35.0,92.87,23,6,Female
36440,60.0,68.63,83,7,Female
36441,46.0,79.15,66,5,Female
36442,36.0,60.59,67,8,Female
36443,42.0,62.28,16,3,Female
36444,21.0,36.6,22,6,Male
36445,68.0,55.42,32,5,Female
36446,30.0,67.02,1,4,Male
36447,49.0,41.2,48,4,Male
36448,44.0,80.8,22,10,Male
36449,,81.44,32,5,Male
36450,51.0,68.81,21,4,Male
36451,45.0,18.89,90,5,Male
36452,26.0,77.35,9,5,Male
36453,25.0,80.85,32,2,Male
36454,38.0,17.27,78,6,Female
36455,63.0,82.36,34,7,Male
36456,47.0,61.54,55,5,Male
36457,46.0,79.44,4,7,Male
36458,26.0,135.76,71,4,Female
36459,30.0,,29,6,Female
36460,35.0,56.31,57,3,Female
36461,55.0,68.74,29,1,Female
36462,39.0,40.25,27,5,Male
36463,48.0,113.94,1,7,Male
36464,52.0,11.91,100,3,Female
36465,59.0,92.48,88,4,Male
36466,59.0,45.92,92,5,Female
36467,27.0,52.94,62,7,Female
36468,26.0,79.23,43,5,Male
36469,48.0,81.9,84,2,Male
36470,61.0,88.78,88,6,Female
36471,57.0,75.34,63,5,Male
36472,41.0,68.11,7,2,Female
36473,58.0,,48,5,Female
36474,66.0,72.27,58,8,Female
36475,25.0,29.87,45,10,Female
36476,67.0,91.52,2,5,Female
36477,37.0,57.47,61,5,Male
36478,34.0,66.15,86,4,Female
36479,45.0,56.56,54,5,Male
36480,23.0,42.57,18,9,Female
36481,59.0,93.24,49,2,Female
36482,50.0,,30,6,Female
36483,45.0,28.05,81,4,Female
36484,18.0,28.11,99,5,Female
36485,58.0,40.54,93,4,Female
36486,69.0,13.74,80,3,Female
36487,52.0,66.87,85,4,Female
36488,41.0,62.09,74,2,Male
36489,23.0,1.1,5,3,Male
36490,24.0,75.02,67,4,Male
36491,26.0,47.15,31,2,Male
36492,54.0,48.31,13,8,Female
36493,33.0,16.42,16,5,Male
36494,51.0,96.55,84,2,Female
36495,52.0,69.59,96,5,Female
36496,52.0,61.7,7,5,Female
36497,37.0,30.13,4,8,Male
36498,40.0,66.54,56,4,Female
36499,59.0,86.05,79,2,Male
36500,52.0,73.55,6,4,Female
36501,64.0,37.05,51,2,Female
36502,63.0,88.61,26,7,Female
36503,40.0,60.95,40,6,Male
36504,21.0,91.23,84,3,Female
36505,27.0,6.09,96,1,Male
36506,60.0,6.29,21,7,Male
36507,28.0,46.9,24,4,Male
36508,57.0,51.28,61,7,Female
36509,,82.38,5,6,Male
36510,57.0,81.2,24,6,Female
36511,29.0,100.8,31,4,Female
36512,34.0,59.1,74,4,Female
36513,49.0,61.52,56,5,Female
36514,40.0,47.87,22,10,Female
36515,32.0,76.59,71,7,Female
36516,68.0,69.44,81,5,Male
36517,45.0,50.03,27,4,Male
36518,69.0,64.29,89,3,Male
36519,55.0,32.58,41,12,Male
36520,22.0,25.5,87,7,Male
36521,57.0,72.31,50,4,Female
36522,,62.14,36,7,Female
36523,,41.14,100,4,Male
36524,32.0,80.53,93,2,Female
36525,20.0,32.42,58,4,Female
36526,63.0,66.12,62,5,Female
36527,43.0,70.43,44,2,Female
36528,32.0,86.49,88,4,Male
36529,62.0,67.03,5,4,Male
36530,37.0,70.48,27,1,Female
36531,38.0,127.25,92,6,Female
36532,43.0,82.25,43,6,Female
36533,58.0,,98,7,Male
36534,40.0,60.88,71,6,Male
36535,66.0,82.92,73,7,Female
36536,68.0,45.97,72,10,Female
36537,42.0,77.97,52,7,Male
36538,21.0,14.36,55,6,Male
36539,69.0,69.96,48,3,Male
36540,27.0,57.75,59,4,Female
36541,39.0,49.29,55,3,Female
36542,20.0,29.13,68,3,Male
36543,36.0,80.86,12,4,Female
36544,48.0,76.36,97,5,Male
36545,26.0,55.35,8,11,Female
36546,46.0,53.35,68,7,Female
36547,54.0,60.0,34,2,Female
36548,63.0,32.3,98,4,Male
36549,,102.51,63,15,Female
36550,55.0,65.83,47,10,Male
36551,41.0,16.06,41,6,Female
36552,25.0,128.24,81,4,Female
36553,51.0,61.7,90,3,Male
36554,43.0,84.02,27,5,Male
36555,45.0,65.37,39,4,Female
36556,45.0,65.62,81,4,Female
36557,63.0,41.21,65,4,Male
36558,24.0,121.96,99,5,Male
36559,20.0,46.68,59,12,Female
36560,69.0,45.51,24,12,Male
36561,39.0,51.59,68,8,Female
36562,55.0,55.25,25,7,Female
36563,63.0,56.91,51,6,Male
36564,61.0,61.45,8,8,Male
36565,35.0,42.3,55,3,Male
36566,29.0,68.71,40,5,Male
36567,48.0,84.62,95,4,Male
36568,56.0,,3,3,Female
36569,22.0,115.31,82,2,Male
36570,61.0,7.36,22,3,Female
36571,58.0,57.12,69,7,Female
36572,46.0,48.93,15,2,Male
36573,60.0,71.92,23,8,Female
36574,53.0,58.23,74,9,Female
36575,31.0,35.86,87,5,Female
